product_id,name,category,unit,price,dietary_tags,description,frequently_bought_together
GROC_0337,SunKissed Fresh Onions,Produce,1 bunch,10.45,vegetarian;vegan;healthy;gluten_free,Shop SunKissed Fresh Onions (1 bunch). Keywords: produce onions sunkissed fresh. Perfect for everyday meals and snacks.,GROC_0350;GROC_0938;GROC_0023
GROC_0338,Premium Select Premium Spinach,Produce,2 lbs,11.94,vegetarian;vegan;healthy;gluten_free,Shop Premium Select Premium Spinach (2 lbs). Keywords: produce spinach premium select premium. Perfect for everyday meals and snacks.,GROC_0652;GROC_0678;GROC_0080
GROC_0339,SunKissed Organic Ginger,Produce,1kg,2.13,vegetarian;vegan;gluten_free;organic;healthy,Shop SunKissed Organic Ginger (1kg). Keywords: produce ginger sunkissed organic. Perfect for everyday meals and snacks.,GROC_0654;GROC_0485;GROC_0515
GROC_0340,OrganicLife Organic Garlic,Produce,2 lbs,15.34,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Organic Garlic (2 lbs). Keywords: produce garlic organiclife organic. Perfect for everyday meals and snacks.,GROC_0913
GROC_0341,Gold Standard Local Coriander,Produce,2 lbs,8.57,vegetarian;vegan;healthy;gluten_free,Shop Gold Standard Local Coriander (2 lbs). Keywords: produce coriander gold standard local. Perfect for everyday meals and snacks.,GROC_0198;GROC_0731
GROC_0342,Nature's Best Local Grapes,Produce,2 lbs,1.43,vegetarian;vegan;healthy;gluten_free,Shop Nature's Best Local Grapes (2 lbs). Keywords: produce grapes nature's best local. Perfect for everyday meals and snacks.,GROC_0421
GROC_0343,FarmFresh Papaya,Produce,500g,4.78,vegetarian;vegan;healthy;gluten_free,Shop FarmFresh Papaya (500g). Keywords: produce papaya farmfresh . Perfect for everyday meals and snacks.,GROC_0593;GROC_0261;GROC_0708
GROC_0344,Chef's Choice Farm Potatoes,Produce,1 lb,6.67,vegetarian;vegan;healthy;gluten_free,Shop Chef's Choice Farm Potatoes (1 lb). Keywords: produce potatoes chef's choice farm. Perfect for everyday meals and snacks.,GROC_0961;GROC_0571;GROC_0109
GROC_0345,MorningDew Organic Apples,Produce,2 lbs,6.19,vegetarian;vegan;gluten_free;organic;healthy,Shop MorningDew Organic Apples (2 lbs). Keywords: produce apples morningdew organic. Perfect for everyday meals and snacks.,GROC_0518
GROC_0346,Essential Fresh Apples,Produce,2 lbs,4.27,vegetarian;vegan;healthy;gluten_free,Shop Essential Fresh Apples (2 lbs). Keywords: produce apples essential fresh. Perfect for everyday meals and snacks.,GROC_1075;GROC_0887
GROC_0347,PureHarvest Premium Spinach,Produce,1 lb,8.77,vegetarian;vegan;healthy;gluten_free,Shop PureHarvest Premium Spinach (1 lb). Keywords: produce spinach pureharvest premium. Perfect for everyday meals and snacks.,GROC_0216
GROC_0348,OrganicLife Local Cabbage,Produce,500g,13.01,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Local Cabbage (500g). Keywords: produce cabbage organiclife local. Perfect for everyday meals and snacks.,GROC_0944;GROC_0190;GROC_0380
GROC_0349,Harvest Fresh Spinach,Produce,1 piece,10.6,vegetarian;vegan;healthy;gluten_free,Shop Harvest Fresh Spinach (1 piece). Keywords: produce spinach harvest fresh. Perfect for everyday meals and snacks.,GROC_0407;GROC_0216;GROC_0442
GROC_0350,Nature's Best Farm Cauliflower,Produce,1 lb,12.93,vegetarian;vegan;healthy;gluten_free,Shop Nature's Best Farm Cauliflower (1 lb). Keywords: produce cauliflower nature's best farm. Perfect for everyday meals and snacks.,GROC_0180;GROC_0575;GROC_1043
GROC_0351,Chef's Choice Fresh Watermelon,Produce,1kg,2.22,vegetarian;vegan;healthy;gluten_free,Shop Chef's Choice Fresh Watermelon (1kg). Keywords: produce watermelon chef's choice fresh. Perfect for everyday meals and snacks.,GROC_0887
GROC_0352,GreenValley Fresh Carrots,Produce,1kg,6.34,vegetarian;vegan;healthy;gluten_free,Shop GreenValley Fresh Carrots (1kg). Keywords: produce carrots greenvalley fresh. Perfect for everyday meals and snacks.,GROC_1011
GROC_0353,Daily Delight Local Cauliflower,Produce,2 lbs,5.21,vegetarian;vegan;healthy;gluten_free,Shop Daily Delight Local Cauliflower (2 lbs). Keywords: produce cauliflower daily delight local. Perfect for everyday meals and snacks.,GROC_0012;GROC_0264
GROC_0354,Value Choice Cauliflower,Produce,2 lbs,1.89,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Cauliflower (2 lbs). Keywords: produce cauliflower value choice . Perfect for everyday meals and snacks.,GROC_0468
GROC_0355,PureHarvest Farm Lemon,Produce,1kg,10.6,vegetarian;vegan;healthy;gluten_free,Shop PureHarvest Farm Lemon (1kg). Keywords: produce lemon pureharvest farm. Perfect for everyday meals and snacks.,GROC_1053;GROC_0849;GROC_0275
GROC_0356,Daily Delight Organic Coriander,Produce,1 bunch,15.64,vegetarian;vegan;gluten_free;organic;healthy,Shop Daily Delight Organic Coriander (1 bunch). Keywords: produce coriander daily delight organic. Perfect for everyday meals and snacks.,GROC_0532
GROC_0357,Nature's Best Premium Grapes,Produce,500g,7.54,vegetarian;vegan;healthy;gluten_free,Shop Nature's Best Premium Grapes (500g). Keywords: produce grapes nature's best premium. Perfect for everyday meals and snacks.,GROC_0483;GROC_0373
GROC_0358,Everyday Basics Farm Cabbage,Produce,1 bunch,2.83,vegetarian;vegan;healthy;gluten_free,Shop Everyday Basics Farm Cabbage (1 bunch). Keywords: produce cabbage everyday basics farm. Perfect for everyday meals and snacks.,GROC_0471;GROC_0198
GROC_0359,OrganicLife Local Broccoli,Produce,1kg,14.21,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Local Broccoli (1kg). Keywords: produce broccoli organiclife local. Perfect for everyday meals and snacks.,GROC_0951;GROC_0596
GROC_0360,Daily Delight Fresh Ginger,Produce,1 piece,5.77,vegetarian;vegan;healthy;gluten_free,Shop Daily Delight Fresh Ginger (1 piece). Keywords: produce ginger daily delight fresh. Perfect for everyday meals and snacks.,GROC_0823;GROC_0946
GROC_0361,Value Choice Lemon,Produce,500g,1.3,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Lemon (500g). Keywords: produce lemon value choice . Perfect for everyday meals and snacks.,GROC_0376;GROC_0949
GROC_0362,Gold Standard Local Watermelon,Produce,1 piece,11.95,vegetarian;vegan;healthy;gluten_free,Shop Gold Standard Local Watermelon (1 piece). Keywords: produce watermelon gold standard local. Perfect for everyday meals and snacks.,GROC_0913;GROC_0843;GROC_0973
GROC_0363,Value Choice Premium Mangoes,Produce,1kg,8.88,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Premium Mangoes (1kg). Keywords: produce mangoes value choice premium. Perfect for everyday meals and snacks.,GROC_1075;GROC_0086;GROC_0533
GROC_0364,Value Choice Local Green Chillies,Produce,2 lbs,3.39,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Local Green Chillies (2 lbs). Keywords: produce green chillies value choice local. Perfect for everyday meals and snacks.,GROC_0709;GROC_0036;GROC_0677
GROC_0365,Essential Local Grapes,Produce,1 bunch,3.06,vegetarian;vegan;healthy;gluten_free,Shop Essential Local Grapes (1 bunch). Keywords: produce grapes essential local. Perfect for everyday meals and snacks.,GROC_0054;GROC_0210
GROC_0366,OrganicLife Coriander,Produce,2 lbs,10.63,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Coriander (2 lbs). Keywords: produce coriander organiclife . Perfect for everyday meals and snacks.,GROC_0099
GROC_0367,Harvest Organic Potatoes,Produce,1kg,13.34,vegetarian;vegan;gluten_free;organic;healthy,Shop Harvest Organic Potatoes (1kg). Keywords: produce potatoes harvest organic. Perfect for everyday meals and snacks.,GROC_0546
GROC_0368,Daily Delight Farm Lemon,Produce,1kg,3.68,vegetarian;vegan;healthy;gluten_free,Shop Daily Delight Farm Lemon (1kg). Keywords: produce lemon daily delight farm. Perfect for everyday meals and snacks.,GROC_0484
GROC_0369,MorningDew Organic Papaya,Produce,500g,14.66,vegetarian;vegan;gluten_free;organic;healthy,Shop MorningDew Organic Papaya (500g). Keywords: produce papaya morningdew organic. Perfect for everyday meals and snacks.,GROC_0275
GROC_0370,OrganicLife Farm Bananas,Produce,1 piece,7.58,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Farm Bananas (1 piece). Keywords: produce bananas organiclife farm. Perfect for everyday meals and snacks.,GROC_0510
GROC_0371,Daily Delight Garlic,Produce,1 piece,1.78,vegetarian;vegan;healthy;gluten_free,Shop Daily Delight Garlic (1 piece). Keywords: produce garlic daily delight . Perfect for everyday meals and snacks.,GROC_0085
GROC_0372,SunKissed Local Cabbage,Produce,2 lbs,7.3,vegetarian;vegan;healthy;gluten_free,Shop SunKissed Local Cabbage (2 lbs). Keywords: produce cabbage sunkissed local. Perfect for everyday meals and snacks.,GROC_0107;GROC_0798;GROC_0354
GROC_0373,Essential Cauliflower,Produce,1 piece,2.49,vegetarian;vegan;healthy;gluten_free,Shop Essential Cauliflower (1 piece). Keywords: produce cauliflower essential . Perfect for everyday meals and snacks.,GROC_0685;GROC_0785;GROC_0994
GROC_0374,GreenValley Local Carrots,Produce,1 bunch,6.58,vegetarian;vegan;healthy;gluten_free,Shop GreenValley Local Carrots (1 bunch). Keywords: produce carrots greenvalley local. Perfect for everyday meals and snacks.,GROC_0897;GROC_0170
GROC_0375,OrganicLife Farm Cucumber,Produce,500g,12.13,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Farm Cucumber (500g). Keywords: produce cucumber organiclife farm. Perfect for everyday meals and snacks.,GROC_0308;GROC_0501;GROC_0344
GROC_0376,MorningDew Local Watermelon,Produce,500g,7.02,vegetarian;vegan;healthy;gluten_free,Shop MorningDew Local Watermelon (500g). Keywords: produce watermelon morningdew local. Perfect for everyday meals and snacks.,GROC_0340;GROC_0687;GROC_0568
GROC_0377,Essential Farm Apples,Produce,1 bunch,2.83,vegetarian;vegan;healthy;gluten_free,Shop Essential Farm Apples (1 bunch). Keywords: produce apples essential farm. Perfect for everyday meals and snacks.,GROC_0807;GROC_0234;GROC_0870
GROC_0378,Daily Delight Premium Watermelon,Produce,1kg,5.17,vegetarian;vegan;healthy;gluten_free,Shop Daily Delight Premium Watermelon (1kg). Keywords: produce watermelon daily delight premium. Perfect for everyday meals and snacks.,GROC_0167
GROC_0379,Harvest Cucumber,Produce,1kg,4.0,vegetarian;vegan;healthy;gluten_free,Shop Harvest Cucumber (1kg). Keywords: produce cucumber harvest . Perfect for everyday meals and snacks.,GROC_0681;GROC_0769;GROC_0724
GROC_0380,Chef's Choice Organic Lemon,Produce,1kg,11.89,vegetarian;vegan;gluten_free;organic;healthy,Shop Chef's Choice Organic Lemon (1kg). Keywords: produce lemon chef's choice organic. Perfect for everyday meals and snacks.,GROC_0271
GROC_0381,Chef's Choice Farm Green Chillies,Produce,1 bunch,8.68,vegetarian;vegan;healthy;gluten_free,Shop Chef's Choice Farm Green Chillies (1 bunch). Keywords: produce green chillies chef's choice farm. Perfect for everyday meals and snacks.,GROC_0126
GROC_0382,Everyday Basics Organic Ginger,Produce,500g,12.45,vegetarian;vegan;gluten_free;organic;healthy,Shop Everyday Basics Organic Ginger (500g). Keywords: produce ginger everyday basics organic. Perfect for everyday meals and snacks.,GROC_0618;GROC_0347;GROC_0313
GROC_0383,OrganicLife Green Chillies,Produce,1 piece,15.25,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Green Chillies (1 piece). Keywords: produce green chillies organiclife . Perfect for everyday meals and snacks.,GROC_1089
GROC_0384,Nature's Best Premium Bananas,Produce,1 bunch,14.34,vegetarian;vegan;healthy;gluten_free,Shop Nature's Best Premium Bananas (1 bunch). Keywords: produce bananas nature's best premium. Perfect for everyday meals and snacks.,GROC_0420;GROC_0236
GROC_0385,GreenValley Farm Onions,Produce,500g,5.99,vegetarian;vegan;healthy;gluten_free,Shop GreenValley Farm Onions (500g). Keywords: produce onions greenvalley farm. Perfect for everyday meals and snacks.,GROC_0208
GROC_0386,Value Choice Fresh Garlic,Produce,2 lbs,6.79,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Fresh Garlic (2 lbs). Keywords: produce garlic value choice fresh. Perfect for everyday meals and snacks.,GROC_0006;GROC_0888;GROC_0715
GROC_0387,PureHarvest Local Coriander,Produce,1kg,1.87,vegetarian;vegan;healthy;gluten_free,Shop PureHarvest Local Coriander (1kg). Keywords: produce coriander pureharvest local. Perfect for everyday meals and snacks.,GROC_0214;GROC_0414
GROC_0388,Gold Standard Fresh Capsicum,Produce,500g,8.27,vegetarian;vegan;healthy;gluten_free,Shop Gold Standard Fresh Capsicum (500g). Keywords: produce capsicum gold standard fresh. Perfect for everyday meals and snacks.,GROC_0073
GROC_0389,Essential Fresh Carrots,Produce,2 lbs,9.8,vegetarian;vegan;healthy;gluten_free,Shop Essential Fresh Carrots (2 lbs). Keywords: produce carrots essential fresh. Perfect for everyday meals and snacks.,GROC_1043;GROC_0553;GROC_0220
GROC_0390,PureHarvest Fresh Spinach,Produce,500g,7.17,vegetarian;vegan;healthy;gluten_free,Shop PureHarvest Fresh Spinach (500g). Keywords: produce spinach pureharvest fresh. Perfect for everyday meals and snacks.,GROC_0476;GROC_1001;GROC_0513
GROC_0391,OrganicLife Local Mangoes,Produce,500g,3.44,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Local Mangoes (500g). Keywords: produce mangoes organiclife local. Perfect for everyday meals and snacks.,GROC_0270;GROC_0982
GROC_0392,Premium Select Broccoli,Produce,500g,2.24,vegetarian;vegan;healthy;gluten_free,Shop Premium Select Broccoli (500g). Keywords: produce broccoli premium select . Perfect for everyday meals and snacks.,GROC_0570;GROC_0696;GROC_0333
GROC_0393,Essential Local Cabbage,Produce,1 piece,3.97,vegetarian;vegan;healthy;gluten_free,Shop Essential Local Cabbage (1 piece). Keywords: produce cabbage essential local. Perfect for everyday meals and snacks.,GROC_0334;GROC_0230;GROC_0663
GROC_0394,Essential Farm Watermelon,Produce,1kg,9.64,vegetarian;vegan;healthy;gluten_free,Shop Essential Farm Watermelon (1kg). Keywords: produce watermelon essential farm. Perfect for everyday meals and snacks.,GROC_0983;GROC_0123
GROC_0395,MorningDew Local Papaya,Produce,500g,12.94,vegetarian;vegan;healthy;gluten_free,Shop MorningDew Local Papaya (500g). Keywords: produce papaya morningdew local. Perfect for everyday meals and snacks.,GROC_0084
GROC_0396,Gold Standard Local Broccoli,Produce,1kg,1.27,vegetarian;vegan;healthy;gluten_free,Shop Gold Standard Local Broccoli (1kg). Keywords: produce broccoli gold standard local. Perfect for everyday meals and snacks.,GROC_0091;GROC_0150
GROC_0397,Everyday Basics Papaya,Produce,1kg,1.6,vegetarian;vegan;healthy;gluten_free,Shop Everyday Basics Papaya (1kg). Keywords: produce papaya everyday basics . Perfect for everyday meals and snacks.,GROC_0181;GROC_0633
GROC_0398,Everyday Basics Premium Capsicum,Produce,2 lbs,9.29,vegetarian;vegan;healthy;gluten_free,Shop Everyday Basics Premium Capsicum (2 lbs). Keywords: produce capsicum everyday basics premium. Perfect for everyday meals and snacks.,GROC_0339;GROC_0985
GROC_0399,FarmFresh Local Garlic,Produce,1 bunch,2.6,vegetarian;vegan;healthy;gluten_free,Shop FarmFresh Local Garlic (1 bunch). Keywords: produce garlic farmfresh local. Perfect for everyday meals and snacks.,GROC_0977
GROC_0400,SunKissed Local Onions,Produce,1kg,5.38,vegetarian;vegan;healthy;gluten_free,Shop SunKissed Local Onions (1kg). Keywords: produce onions sunkissed local. Perfect for everyday meals and snacks.,GROC_1066
GROC_0401,FarmFresh Farm Cabbage,Produce,1 piece,3.33,vegetarian;vegan;healthy;gluten_free,Shop FarmFresh Farm Cabbage (1 piece). Keywords: produce cabbage farmfresh farm. Perfect for everyday meals and snacks.,GROC_0155
GROC_0402,Value Choice Local Garlic,Produce,1 bunch,7.04,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Local Garlic (1 bunch). Keywords: produce garlic value choice local. Perfect for everyday meals and snacks.,GROC_0409
GROC_0403,Value Choice Premium Garlic,Produce,1 piece,11.65,vegetarian;vegan;healthy;gluten_free,Shop Value Choice Premium Garlic (1 piece). Keywords: produce garlic value choice premium. Perfect for everyday meals and snacks.,GROC_1034
GROC_0404,Nature's Best Fresh Grapes,Produce,1 lb,10.53,vegetarian;vegan;healthy;gluten_free,Shop Nature's Best Fresh Grapes (1 lb). Keywords: produce grapes nature's best fresh. Perfect for everyday meals and snacks.,GROC_0120;GROC_0343
GROC_0405,Chef's Choice Organic Carrots,Produce,1kg,4.73,vegetarian;vegan;gluten_free;organic;healthy,Shop Chef's Choice Organic Carrots (1kg). Keywords: produce carrots chef's choice organic. Perfect for everyday meals and snacks.,GROC_0772
GROC_0406,PureHarvest Cucumber,Produce,1 piece,1.53,vegetarian;vegan;healthy;gluten_free,Shop PureHarvest Cucumber (1 piece). Keywords: produce cucumber pureharvest . Perfect for everyday meals and snacks.,GROC_0949;GROC_0119
GROC_0407,SunKissed Local Grapes,Produce,1kg,7.22,vegetarian;vegan;healthy;gluten_free,Shop SunKissed Local Grapes (1kg). Keywords: produce grapes sunkissed local. Perfect for everyday meals and snacks.,GROC_0063;GROC_1067
GROC_0408,Everyday Basics Organic Grapes,Produce,1 piece,6.9,vegetarian;vegan;gluten_free;organic;healthy,Shop Everyday Basics Organic Grapes (1 piece). Keywords: produce grapes everyday basics organic. Perfect for everyday meals and snacks.,GROC_0862
GROC_0409,OrganicLife Local Green Chillies,Produce,500g,18.03,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Local Green Chillies (500g). Keywords: produce green chillies organiclife local. Perfect for everyday meals and snacks.,GROC_1085;GROC_0858;GROC_0371
GROC_0410,Everyday Basics Farm Potatoes,Produce,1kg,10.93,vegetarian;vegan;healthy;gluten_free,Shop Everyday Basics Farm Potatoes (1kg). Keywords: produce potatoes everyday basics farm. Perfect for everyday meals and snacks.,GROC_0861;GROC_0048;GROC_0694
GROC_0411,Gold Standard Farm Garlic,Produce,2 lbs,4.59,vegetarian;vegan;healthy;gluten_free,Shop Gold Standard Farm Garlic (2 lbs). Keywords: produce garlic gold standard farm. Perfect for everyday meals and snacks.,GROC_0203
GROC_0412,OrganicLife Premium Bananas,Produce,1kg,3.23,vegetarian;vegan;gluten_free;organic;healthy,Shop OrganicLife Premium Bananas (1kg). Keywords: produce bananas organiclife premium. Perfect for everyday meals and snacks.,GROC_0175
